374	2592	20	1		0,72		3600
375	2592	20	1		0,72		3600
376	2592	20	2		0,72		3600
377	2592	20	1		0,72		3600
378	2592	20	2		0,72		3600
379	2592	20	1		0,72		3600
380	2592	20	2		0,72		3600
381	2592	20	1		0,72		3600
382	2592	20	1		0,72		3600
383	2592	20	1		0,72		3600
384	2592	20	1		0,72		3600
385	2592	20	1		0,72		3600
386	2592	20	1		0,72		3600
387	2592	20	1		0,72		3600
388	2592	20	1		0,72		3600
389	2592	20	1		0,72		3600
390	2592	20	1		0,72		3600
391	2592	20	1		0,72		3600
392	2592	20	1		0,72		3600
393	2592	20	1		0,72		3600
394	2592	20	1		0,72		3600
395	2592	20	2		0,72		3600
396	2592	20	2		0,72		3600
397	2592	20	1		0,72		3600
398	2592	20	2		0,72		3600
399	2592	20	1		0,72		3600
400	2592	20	1		0,72		3600
401	2592	20	1		0,72		3600
402	2592	20	1		0,72		3600
403	2592	20	1		0,72		3600
404	2592	20	1		0,72		3600
405	2592	20	1		0,72		3600
406	2592	20	1		0,72		3600
407	2592	20	2		0,72		3600
408	2592	20	2		0,72		3600
409	2592	20	2		0,72		3600
410	2592	20	2		0,72		3600
411	2592	20	2		0,72		3600
412	2592	20	2		0,72		3600
413	2592	20	2		0,72		3600
414	2592	20	2		0,72		3600
415	2592	20	2		0,72		3600
416	2592	20	2		0,72		3600
417	2592	20	2		0,72		3600
418	2592	20	1		0,72		3600
419	2592	20	1		0,72		3600
420	2592	20	1		0,72		3600
421	2592	20	2		0,72		3600
422	2592	20	2		0,72		3600
423	2592	20	2		0,72		3600
424	2592	20	2		0,72		3600
425	2592	20	1		0,72		3600
426	2592	20	2		0,72		3600
427	2592	20	1		0,72		3600
428	2592	20	1		0,72		3600
429	2592	20	2		0,72		3600
430	2592	20	2		0,72		3600
431	2592	20	1		0,72		3600
432	2592	20	2		0,72		3600
433	2592	20	2		0,72		3600
434	2592	20	2		0,72		3600
435	2592	20	1		0,72		3600
436	2592	20	1		0,72		3600
437	2592	20	2		0,72		3600
438	2592	20	1		0,72		3600
439	2592	20	1		0,72		3600
440	2592	20	1		0,72		3600
441	2592	20	1		0,72		3600
442	2592	20	1		0,72		3600
443	2592	20	1		0,72		3600
444	2592	20	1		0,72		3600
445	2592	20	1		0,72		3600
446	2592	20	1		0,72		3600
447	2592	20	2		0,72		3600
448	2592	20	2		0,72		3600
449	2592	20	2		0,72		3600
450	2592	20	1		0,72		3600
451	2592	20	1		0,72		3600
452	2592	20	1		0,72		3600
453	2592	20	1		0,72		3600
454	2592	20	1		0,72		3600
455	2592	20	1		0,72		3600
456	2592	20	1		0,72		3600
457	2592	20	1		0,72		3600
458	2592	20	1		0,72		3600
459	2592	20	1		0,72		3600
460	2592	20	1		0,72		3600
461	2592	20	1		0,72		3600
462	2592	20	1		0,72		3600
463	2592	20	1		0,72		3600
464	2592	20	1		0,72		3600
465	2592	20	2		0,72		3600
466	2592	20	1		0,72		3600
467	2592	20	1		0,72		3600
468	2592	20	1		0,72		3600
469	2592	20	1		0,72		3600
470	2592	20	1		0,72		3600
471	2592	20	1		0,72		3600
472	2592	20	2		0,72		3600
473	2592	20	1		0,72		3600
474	2592	20	1		0,72		3600
475	2592	20	2		0,72		3600
476	2592	20	1		0,72		3600
477	2592	20	1		0,72		3600
478	2592	20	1		0,72		3600
479	2592	20	2		0,72		3600
480	2592	20	1		0,72		3600
481	2592	20	1		0,72		3600
482	2592	20	1		0,72		3600
483	2592	20	1		0,72		3600
484	2592	20	1		0,72		3600
485	2592	20	2		0,72		3600
486	2592	20	1		0,72		3600
487	2592	20	1		0,72		3600
488	2592	20	1		0,72		3600
489	2592	20	1		0,72		3600
490	2592	20	2		0,72		3600
491	2592	20	1		0,72		3600
492	2592	20	1		0,72		3600
493	2592	20	1		0,72		3600
494	2592	20	1		0,72		3600
495	2592	20	1		0,72		3600
496	2592	20	1		0,72		3600
497	2592	20	1		0,72		3600
498	2592	20	2		0,72		3600
499	2592	20	2		0,72		3600
500	2592	20	1		0,72		3600
501	2592	20	1		0,72		3600
502	2592	20	1		0,72		3600
503	2592	20	1		0,72		3600
504	2592	20	1		0,72		3600
505	2592	20	1		0,72		3600
506	2592	20	1		0,72		3600
507	2592	20	1		0,72		3600
508	2592	20	1		0,72		3600
509	2592	20	1		0,72		3600
510	2592	20	1		0,72		3600
511	2592	20	1		0,72		3600
512	2592	20	1		0,72		3600
513	2592	20	1		0,72		3600
514	2592	20	1		0,72		3600
515	2592	20	1		0,72		3600
516	133,2	40	1		0,037		3600
517	2592	20	2		0,72		3600
518	50,4	7,5	1		0,014		3600
519	2592	20	2		0,72		3600
520	2592	20	2		0,72		3600
521	2592	20	2		0,72		3600
522	2592	20	2		0,72		3600
523	2592	20	2		0,72		3600
524	2592	20	2		0,72		3600
525	2592	20	2		0,72		3600
526	2592	20	2		0,72		3600
527	2592	20	2		0,72		3600
528	2592	20	2		0,72		3600
529	2592	20	2		0,72		3600
530	2592	20	2		0,72		3600
531	2592	20	2		0,72		3600
532	2592	20	2		0,72		3600
533	50,4	7,5	1		0,014		3600
534	133,2	40	1		0,037		3600
535	50,4	7,5	1		0,014		3600
536	50,4	7,5	1		0,014		3600
537	50,4	7,5	1		0,014		3600
538	50,4	7,5	1		0,014		3600
539	50,4	7,5	2		0,014		3600
540	50,4	7,5	2		0,014		3600
541	50,4	7,5	2		0,014		3600
542	133,2	7,5	2		0,037		3600
543	50,4	7,5	2		0,014		3600
544	50,4	7,5	1		0,014		3600
545	50,4	7,5	1		0,014		3600
546	50,4	7,5	1		0,014		3600
547	50,4	7,5	1		0,014		3600
548	50,4	7,5	2		0,014		3600
549	50,4	7,5	2		0,014		3600
550	50,4	7,5	2		0,014		3600
551	50,4	7,5	2		0,014		3600
552	50,4	7,5	2		0,014		3600
553	133,2	7,5	1		0,037		3600
554	50,4	7,5	2		0,014		3600
555	50,4	7,5	2		0,014		3600
556	50,4	7,5	2		0,014		3600
557	133,2	7,5	1		0,037		3600
558	50,4	7,5	2		0,014		3600
559	50,4	7,5	2		0,014		3600
560	2592	20	2		0,72		3600
561	50,4	7,5	2		0,014		3600
562	50,4	7,5	2		0,014		3600
563	50,4	7,5	2		0,014		3600
564	50,4	7,5	2		0,014		3600
565	133,2	40	1		0,037		3600
566	50,4	7,5	2		0,014		3600
567	50,4	7,5	2		0,014		3600
568	50,4	7,5	2		0,014		3600
569	50,4	7,5	2		0,014		3600
570	2592	20	1		0,72		3600
571	50,4	7,5	2		0,014		3600
572	133,2	40	2		0,037		3600
573	133,2	7,5	2		0,037		3600
574	50,4	7,5	2		0,014		3600
575	2592	20	2		0,72		3600
576	50,4	7,5	2		0,014		3600
577	2592	20	3		0,72		3600
578	50,4	7,5	2		0,014		3600
579	50,4	7,5	2		0,014		3600
580	50,4	7,5	2		0,014		3600
581	50,4	7,5	2		0,014		3600
582	2592	20	2		0,72		3600
583	50,4	7,5	2		0,014		3600
584	50,4	7,5	2		0,014		3600
585	2592	20	1		0,72		3600
586	50,4	7,5	2		0,014		3600
587	50,4	7,5	3		0,014		3600
588	2592	20	3		0,72		3600
589	50,4	7,5	2		0,014		3600
590	50,4	7,5	2		0,014		3600
591	50,4	7,5	2		0,014		3600
592	50,4	7,5	2		0,014		3600
593	50,4	7,5	2		0,014		3600
594	50,4	7,5	2		0,014		3600
595	50,4	7,5	2		0,014		3600
596	50,4	7,5	2		0,014		3600
597	50,4	7,5	2		0,014		3600
598	50,4	7,5	2		0,014		3600
599	50,4	7,5	3		0,014		3600
600	50,4	7,5	3		0,014		3600
601	50,4	7,5	2		0,014		3600
602	2592	20	2		0,72		3600
603	50,4	7,5	2		0,014		3600
604	50,4	7,5	2		0,014		3600
605	50,4	7,5	2		0,014		3600
606	2592	20	2		0,72		3600
607	50,4	7,5	3		0,014		3600
608	50,4	7,5	2		0,014		3600
609	50,4	7,5	2		0,014		3600
610	133,2	40	2		0,037		3600
611	50,4	7,5	2		0,014		3600
612	2592	20	2		0,72		3600
613	50,4	7,5	2		0,014		3600
614	133,2	7,5	2		0,037		3600
615	50,4	7,5	3		0,014		3600
616	133,2	7,5	2		0,037		3600
617	50,4	7,5	3		0,014		3600
618	50,4	7,5	2		0,014		3600
619	50,4	7,5	2		0,014		3600
620	133,2	7,5	1		0,037		3600
621	50,4	7,5	3		0,014		3600
622	50,4	7,5	2		0,014		3600
623	50,4	7,5	2		0,014		3600
624	50,4	7,5	2		0,014		3600
625	50,4	7,5	3		0,014		3600
626	2592	20	1		0,72		3600
627	50,4	7,5	2		0,014		3600
628	50,4	7,5	2		0,014		3600
629	50,4	7,5	2		0,014		3600
630	50,4	7,5	2		0,014		3600
631	50,4	7,5	2		0,014		3600
632	50,4	7,5	2		0,014		3600
633	50,4	7,5	2		0,014		3600
634	133,2	7,5	2		0,037		3600
635	50,4	7,5	2		0,014		3600
636	50,4	7,5	2		0,014		3600
637	50,4	7,5	2		0,014		3600
638	50,4	7,5	2		0,014		3600
639	50,4	7,5	2		0,014		3600
640	50,4	7,5	2		0,014		3600
641	50,4	7,5	0		0,014		3600
642	50,4	7,5	0		0,014		3600
643	133,2	40	0		0,037		3600
644	50,4	7,5	0		0,014		3600
645	133,2	40	1		0,037		3600
646	50,4	7,5	3		0,014		3600
647	50,4	7,5	3		0,014		3600
648	50,4	7,5	3		0,014		3600
649	133,2	7,5	2		0,037		3600
650	50,4	7,5	3		0,014		3600
651	133,2	7,5	1		0,037		3600
652	50,4	7,5	2		0,014		3600
653	50,4	7,5	2		0,014		3600
654	50,4	7,5	2		0,014		3600
655	50,4	7,5	2		0,014		3600
656	50,4	7,5	2		0,014		3600
657	50,4	7,5	2		0,014		3600
658	50,4	7,5	2		0,014		3600
659	50,4	7,5	2		0,014		3600
660	50,4	7,5	2		0,014		3600
661	50,4	7,5	2		0,014		3600
662	50,4	7,5	2		0,014		3600
663	504000	30	4		140		3600
664	504000	30	4		140		3600
665	504000	30	4		140		3600
666	504000	30	4		140		3600
667	504000	30	4		140		3600
668	504000	30	4		140		3600
669	50,4	7,5	2		0,014		3600
670	50,4	7,5	2		0,014		3600
671	50,4	7,5	2		0,014		3600
672	133,2	40	2		0,037		3600
673	504000	30	4		140		3600
674	50,4	7,5	3		0,014		3600
675	133,2	40	2		0,037		3600
676	50,4	7,5	3		0,014		3600
677	50,4	7,5	2		0,014		3600
678	50,4	7,5	3		0,014		3600
679	50,4	7,5	3		0,014		3600
680	504000	30	4		140		3600
681	14,4	15	2		0,004		3600
682	14,4	15	2		0,004		3600
683	50,4	7,5	2		0,014		3600
684	14,4	15	2		0,004		3600
685	504000	30	5		140		3600
686	504000	30	5		140		3600
687	14,4	15	2		0,004		3600
688	14,4	15	2		0,004		3600
689	14,4	15	2		0,004		3600
690	14,4	15	2		0,004		3600
691	14,4	15	2		0,004		3600
692	133,2	7,5	2		0,037		3600
693	14,4	15	2		0,004		3600
694	133,2	40	2		0,037		3600
695	14,4	15	2		0,004		3600
696	14,4	15	2		0,004		3600
697	14,4	15	2		0,004		3600
698	14,4	15	3		0,004		3600
699	504000	30	9		140		3600
700	504000	30	9		140		3600
701	504000	30	9		140		3600
702	504000	30	9		140		3600
703	14,4	15	5		0,004		3600
704	14,4	15	5		0,004		3600
705	14,4	15	3		0,004		3600
706	14,4	15	5		0,004		3600
707	14,4	15	5		0,004		3600
708	504000	30	10		140		3600
709	14,4	15	3		0,004		3600
710	14,4	15	3		0,004		3600
711	504000	30	10		140		3600
712	14,4	15	5		0,004		3600
713	14,4	15	4		0,004		3600
714	14,4	15	4		0,004		3600
715	14,4	15	4		0,004		3600
716	14,4	15	4		0,004		3600
717	14,4	15	4		0,004		3600
718	14,4	15	4		0,004		3600
719	14,4	15	4		0,004		3600
720	504000	30	10		140		3600
721	14,4	15	4		0,004		3600
722	14,4	15	4		0,004		3600
723	14,4	15	4		0,004		3600
724	14,4	15	4		0,004		3600
725	14,4	15	4		0,004		3600
726	14,4	15	4		0,004		3600
727	14,4	15	4		0,004		3600
728	14,4	15	4		0,004		3600
729	14,4	15	4		0,004		3600
730	14,4	15	4		0,004		3600
731	14,4	15	4		0,004		3600
732	14,4	15	4		0,004		3600
733	14,4	15	4		0,004		3600
734	14,4	15	4		0,004		3600
735	14,4	15	4		0,004		3600
736	14,4	15	4		0,004		3600
737	14,4	15	3		0,004		3600
738	14,4	15	3		0,004		3600
739	14,4	15	4		0,004		3600
740	14,4	15	4		0,004		3600
741	14,4	15	4		0,004		3600
742	14,4	15	4		0,004		3600
743	14,4	15	4		0,004		3600
744	14,4	15	4		0,004		3600
745	14,4	15	4		0,004		3600
746	14,4	15	5		0,004		3600
747	14,4	15	5		0,004		3600
748	14,4	15	5		0,004		3600
749	14,4	15	3		0,004		3600
750	14,4	15	3		0,004		3600
751	14,4	15	6		0,004		3600
752	14,4	15	6		0,004		3600
753	14,4	15	4		0,004		3600
754	14,4	15	4		0,004		3600
755	14,4	15	4		0,004		3600
756	14,4	15	6		0,004		3600
757	504000	30	11		140		3600
758	504000	30	11		140		3600
759	504000	30	11		140		3600
760	504000	30	11		140		3600
761	14,4	15	6		0,004		3600
762	14,4	15	5		0,004		3600
763	14,4	15	4		0,004		3600
764	14,4	15	4		0,004		3600
765	14,4	15	5		0,004		3600
766	14,4	15	6		0,004		3600
767	14,4	15	6		0,004		3600
768	14,4	15	4		0,004		3600
769	14,4	15	4		0,004		3600
770	14,4	15	5		0,004		3600
771	14,4	15	6		0,004		3600
772	14,4	15	4		0,004		3600
773	14,4	15	4		0,004		3600
774	14,4	15	6		0,004		3600
775	14,4	15	4		0,004		3600
776	14,4	15	4		0,004		3600
777	14,4	15	4		0,004		3600
778	14,4	15	4		0,004		3600
779	14,4	15	4		0,004		3600
780	14,4	15	4		0,004		3600
781	14,4	15	4		0,004		3600
782	14,4	15	4		0,004		3600
783	504000	30	11		140		3600
784	14,4	15	4		0,004		3600
785	14,4	15	5		0,004		3600
786	14,4	15	5		0,004		3600
787	14,4	15	4		0,004		3600
788	14,4	15	4		0,004		3600
789	14,4	15	5		0,004		3600
790	14,4	15	5		0,004		3600
791	14,4	15	5		0,004		3600
792	14,4	15	5		0,004		3600
793	14,4	15	5		0,004		3600
794	14,4	15	5		0,004		3600
795	14,4	15	5		0,004		3600
796	14,4	15	5		0,004		3600
797	504000	30	12		140		3600
798	14,4	15	6		0,004		3600
799	14,4	15	4		0,004		3600
800	14,4	15	4		0,004		3600
801	14,4	15	5		0,004		3600
802	14,4	15	5		0,004		3600
803	14,4	15	6		0,004		3600
804	14,4	15	6		0,004		3600
805	14,4	15	6		0,004		3600
806	504000	30	12		140		3600
807	14,4	15	4		0,004		3600
808	14,4	15	4		0,004		3600
809	14,4	15	4		0,004		3600
810	504000	30	12		140		3600
811	504000	30	12		140		3600
812	504000	30	12		140		3600
813	14,4	15	4		0,004		3600
814	14,4	15	4		0,004		3600
815	14,4	15	4		0,004		3600
816	14,4	15	4		0,004		3600
817	14,4	15	4		0,004		3600
818	14,4	15	4		0,004		3600
819	14,4	15	4		0,004		3600
820	14,4	15	4		0,004		3600
821	14,4	15	4		0,004		3600
822	14,4	15	4		0,004		3600
823	14,4	15	4		0,004		3600
824	14,4	15	4		0,004		3600
825	504000	30	13		140		3600
826	14,4	15	4		0,004		3600
827	14,4	15	4		0,004		3600
828	504000	30	13		140		3600
829	14,4	15	4		0,004		3600
830	14,4	15	4		0,004		3600
831	14,4	15	5		0,004		3600
832	14,4	15	5		0,004		3600
833	504000	30	13		140		3600
834	504000	30	14		140		3600
835	504000	30	14		140		3600
836	504000	30	14		140		3600
837	504000	30	15		140		3600
838	14,4	15	6		0,004		3600
839	14,4	15	6		0,004		3600
840	14,4	15	6		0,004		3600
841	14,4	15	6		0,004		3600
842	14,4	15	6		0,004		3600
843	14,4	15	5		0,004		3600
